ID_Voo,Data_Partida,Origem,Destino,Duracao_Horas,Preco_Economica,Preco_Executiva,Preco_Premium,Temporada,Antecedencia_Dias,Lotacao_Media,Companhia,Tipo_Voo,Classe_Aviao
9036,2023-04-04,POA,CDG,7.6,2961.06,8127.98,15501.84,Baixa,143,78%,Global Wings International,Internacional,A350
9037,2023-08-02,SSA,JFK,10.5,6865.59,22466.56,41428.85,Média,31,70%,Global Wings International,Internacional,B777
9038,2019-05-08,GRU,GIG,1.5,584.05,1514.8,4373.92,Baixa,8,70%,Global Wings International,Doméstico,B777
9039,2019-09-16,SSA,PTY,8.6,3174.78,10343.79,23926.13,Baixa,71,73%,Global Wings International,Internacional,A350
9040,2019-01-08,FLN,JFK,12.0,9258.94,28618.74,63931.73,Alta,117,75%,Global Wings International,Internacional,B787
9041,2020-07-18,CNF,GIG,4.0,584.35,1885.99,4045.15,Alta,114,25%,Global Wings International,Doméstico,B787
9042,2022-05-22,SSA,REC,1.9,442.97,1345.93,2500.0,Baixa,86,77%,Global Wings International,Doméstico,A350
9043,2019-11-04,GRU,POA,2.3,1101.41,3180.7,7450.33,Média,93,84%,Global Wings International,Doméstico,B777
9044,2019-12-05,REC,JFK,7.8,7391.01,23012.81,50992.34,Alta,29,80%,Global Wings International,Internacional,B787
9045,2023-10-27,REC,CDG,6.2,1927.62,5246.26,14569.66,Baixa,60,74%,Global Wings International,Internacional,B777
9046,2023-10-17,FLN,GIG,1.6,445.73,1549.05,2867.78,Baixa,86,75%,Global Wings International,Doméstico,B787
9047,2023-07-27,CNF,PTY,9.1,8366.61,23765.0,44916.67,Alta,8,70%,Global Wings International,Internacional,A330
9048,2022-07-07,SSA,LIS,7.4,5628.46,19188.73,37970.16,Alta,7,76%,Global Wings International,Internacional,B787
9049,2019-05-09,GIG,LHR,7.0,3064.9,8776.49,17213.14,Baixa,35,77%,Global Wings International,Internacional,B787
9050,2024-12-23,GRU,SCL,11.1,8496.02,27499.15,48635.71,Alta,11,74%,Global Wings International,Internacional,A350
9051,2021-03-09,FOR,PTY,10.2,2290.83,7450.37,11499.59,Baixa,73,51%,Global Wings International,Internacional,B787
9052,2024-11-21,FOR,POA,2.5,833.39,2322.74,5591.08,Média,39,75%,Global Wings International,Doméstico,A330
9053,2023-05-21,GRU,LHR,10.8,4655.23,13087.99,26938.3,Baixa,26,73%,Global Wings International,Internacional,A330
9054,2022-02-05,REC,GIG,2.8,1498.98,4518.52,11858.74,Média,110,75%,Global Wings International,Doméstico,A350
9055,2024-03-20,GIG,SCL,10.6,6204.24,15655.97,49134.74,Baixa,61,77%,Global Wings International,Internacional,A350
9056,2023-04-11,FLN,LIS,9.6,2928.93,9497.97,16158.33,Baixa,112,80%,Global Wings International,Internacional,B777
9057,2024-02-07,REC,GIG,3.9,1842.67,4962.91,13767.64,Média,92,82%,Global Wings International,Doméstico,B787
9058,2019-06-08,BSB,LIS,7.7,6155.5,17655.58,41404.63,Alta,124,81%,Global Wings International,Internacional,A330
9059,2024-06-20,GRU,LHR,7.3,8142.39,24263.11,51672.71,Alta,47,82%,Global Wings International,Internacional,B777
9060,2022-10-01,BSB,FOR,2.6,851.23,2946.82,4616.62,Baixa,33,71%,Global Wings International,Doméstico,B787
9061,2019-04-07,GRU,SSA,1.9,603.57,1536.65,3207.59,Baixa,50,84%,Global Wings International,Doméstico,A350
9062,2024-06-04,SSA,GRU,2.3,1119.74,3819.51,7478.95,Alta,28,84%,Global Wings International,Doméstico,B777
9063,2022-08-22,FLN,FCO,7.9,7058.56,23343.54,49060.11,Média,15,82%,Global Wings International,Internacional,B777
9064,2019-03-11,REC,POA,3.2,1372.08,4516.19,10440.94,Baixa,126,84%,Global Wings International,Doméstico,B777
9065,2022-05-11,GIG,JFK,7.6,4865.68,14934.14,27175.04,Baixa,83,75%,Global Wings International,Internacional,B777
9066,2021-10-23,SSA,REC,1.8,400.0,1200.0,2500.0,Baixa,29,55%,Global Wings International,Doméstico,B787
9067,2024-08-06,FLN,LIS,10.6,4808.18,15600.03,24925.02,Média,112,72%,Global Wings International,Internacional,A330
9068,2022-07-16,CNF,MIA,7.7,6868.36,19886.47,51147.84,Alta,72,72%,Global Wings International,Internacional,A350
9069,2023-11-02,REC,EZE,6.5,5166.6,15649.79,34531.29,Média,46,82%,Global Wings International,Internacional,A350
9070,2023-08-20,POA,PTY,7.1,3448.7,10490.42,26750.35,Média,135,74%,Global Wings International,Internacional,A330
9071,2023-03-14,GRU,SSA,2.7,774.07,2189.53,5617.79,Baixa,162,70%,Global Wings International,Doméstico,B787
9072,2024-04-11,GIG,SCL,7.5,3656.19,10757.78,25575.56,Baixa,44,84%,Global Wings International,Internacional,A330
9073,2019-05-20,POA,SCL,8.4,3873.62,10999.53,21276.49,Baixa,141,82%,Global Wings International,Internacional,A330
9074,2023-11-26,GIG,CNF,1.5,776.11,2384.4,6068.6,Média,24,82%,Global Wings International,Doméstico,B787
9075,2019-04-16,BSB,CDG,9.5,2787.67,9248.78,20356.27,Baixa,154,71%,Global Wings International,Internacional,B777
9076,2022-09-19,CNF,MIA,8.6,4385.06,12871.07,26207.77,Baixa,168,72%,Global Wings International,Internacional,A350
9077,2023-10-20,CNF,MAD,8.0,2809.98,8419.6,19821.9,Baixa,11,85%,Global Wings International,Internacional,A350
9078,2019-08-14,GRU,LHR,7.4,6343.62,16494.39,42175.32,Média,151,72%,Global Wings International,Internacional,B777
9079,2023-10-18,REC,BSB,2.5,987.09,2576.76,6909.15,Baixa,50,80%,Global Wings International,Doméstico,A350
9080,2021-06-24,SSA,MAD,8.3,2959.23,8042.2,20638.61,Alta,79,59%,Global Wings International,Internacional,B777
9081,2023-07-12,BSB,LHR,10.3,7773.02,22423.52,39239.98,Alta,144,84%,Global Wings International,Internacional,B787
9082,2024-05-10,FOR,REC,3.8,1202.47,3802.99,8275.24,Baixa,130,74%,Global Wings International,Doméstico,B777
9083,2019-04-28,BSB,MIA,8.8,4525.33,15029.42,27602.86,Baixa,107,82%,Global Wings International,Internacional,B787
9084,2024-07-10,POA,REC,3.6,2581.35,7050.51,17996.08,Alta,113,84%,Global Wings International,Doméstico,B777
9085,2024-11-05,REC,EZE,9.6,5253.56,15429.71,34412.24,Média,9,72%,Global Wings International,Internacional,B787
9086,2022-09-27,BSB,MAD,8.9,3628.2,10103.35,25426.75,Baixa,140,75%,Global Wings International,Internacional,A330
9087,2023-04-07,GIG,MAD,7.1,3577.16,11845.54,25805.47,Baixa,80,81%,Global Wings International,Internacional,B787
9088,2022-09-07,FLN,PTY,7.6,3012.65,9841.06,22423.17,Baixa,115,83%,Global Wings International,Internacional,B787
9089,2019-10-06,CNF,PTY,11.4,4641.08,12949.69,35940.76,Baixa,109,78%,Global Wings International,Internacional,B787
9090,2024-10-11,GRU,MIA,7.6,2965.48,8565.4,22075.4,Baixa,86,80%,Global Wings International,Internacional,A330
9091,2019-01-26,BSB,CDG,8.9,4658.51,15864.41,34627.72,Alta,36,77%,Global Wings International,Internacional,A330
9092,2021-06-19,CNF,LIS,10.3,5616.71,14634.81,38097.88,Alta,87,32%,Global Wings International,Internacional,A330
9093,2023-05-20,GRU,REC,2.3,555.89,1431.3,3826.46,Baixa,93,83%,Global Wings International,Doméstico,A350
9094,2020-09-20,REC,BSB,1.7,400.0,1200.0,2500.0,Baixa,149,26%,Global Wings International,Doméstico,A350
9095,2019-04-18,FLN,PTY,6.6,3801.93,10008.56,20184.19,Baixa,71,74%,Global Wings International,Internacional,B777
9096,2023-09-22,FLN,SCL,10.5,5628.01,19454.35,29709.22,Baixa,79,79%,Global Wings International,Internacional,B787
9097,2023-02-02,FOR,BSB,2.9,1033.57,3139.67,8224.01,Média,115,81%,Global Wings International,Doméstico,B787
9098,2023-11-09,POA,SCL,11.2,7715.77,25133.09,43440.2,Média,40,75%,Global Wings International,Internacional,A350
9099,2022-08-19,CNF,CDG,9.1,4878.51,13710.55,25790.38,Média,81,79%,Global Wings International,Internacional,B777
9100,2019-07-28,GIG,POA,2.0,1110.78,3065.12,6216.86,Alta,13,79%,Global Wings International,Doméstico,A330
9101,2022-01-18,FLN,PTY,9.0,5108.08,13779.97,36029.78,Alta,89,71%,Global Wings International,Internacional,A330
9102,2023-11-22,REC,EZE,11.5,8682.69,25057.34,51839.08,Média,80,81%,Global Wings International,Internacional,A350
9103,2023-05-18,FOR,SCL,10.6,6524.91,20047.78,45829.49,Baixa,140,84%,Global Wings International,Internacional,A330
9104,2024-09-25,FOR,PTY,9.0,4690.98,13752.29,29839.53,Baixa,69,79%,Global Wings International,Internacional,A350
9105,2023-03-07,REC,LIS,7.7,4052.95,11855.29,27482.92,Baixa,113,73%,Global Wings International,Internacional,A330
9106,2022-12-15,POA,FOR,4.0,2082.47,6285.99,15155.13,Alta,73,80%,Global Wings International,Doméstico,B777
9107,2023-02-20,GRU,POA,2.9,828.32,2261.13,4638.76,Média,139,70%,Global Wings International,Doméstico,B787
9108,2022-07-03,BSB,GIG,3.8,1603.1,5372.85,10253.88,Alta,13,72%,Global Wings International,Doméstico,B787
9109,2023-02-07,GIG,BSB,2.3,759.32,2451.54,5669.87,Média,74,78%,Global Wings International,Doméstico,B787
9110,2023-08-24,CNF,EZE,6.8,2817.85,8231.14,18316.41,Média,8,76%,Global Wings International,Internacional,B777
9111,2022-06-17,FOR,MAD,12.0,10608.13,30830.52,82628.02,Alta,134,74%,Global Wings International,Internacional,A350
9112,2020-09-01,CNF,JFK,9.1,1980.99,4969.71,12476.4,Baixa,44,30%,Global Wings International,Internacional,A350
9113,2019-11-24,GIG,JFK,10.8,8965.01,25560.02,66220.12,Média,35,74%,Global Wings International,Internacional,B787
9114,2024-09-01,POA,JFK,11.1,5049.86,16431.78,35323.67,Baixa,124,76%,Global Wings International,Internacional,A330
9115,2024-10-04,SSA,FOR,2.1,809.59,2325.67,6120.15,Baixa,160,72%,Global Wings International,Doméstico,A330
9116,2023-04-21,BSB,REC,3.7,1222.16,4207.76,9334.66,Baixa,94,84%,Global Wings International,Doméstico,B777
9117,2019-03-01,BSB,EZE,11.0,6085.13,18889.61,39684.01,Baixa,175,83%,Global Wings International,Internacional,B787
9118,2019-04-19,CNF,MIA,6.8,2316.69,7307.31,17274.76,Baixa,125,83%,Global Wings International,Internacional,A330
9119,2021-02-12,SSA,MIA,11.4,3142.04,9301.76,23661.74,Média,169,30%,Global Wings International,Internacional,A350
9120,2023-03-18,BSB,GRU,2.8,705.41,1867.28,5356.44,Baixa,172,81%,Global Wings International,Doméstico,A330
9121,2023-11-02,FLN,CNF,3.1,1935.96,6697.99,12144.39,Média,151,83%,Global Wings International,Doméstico,B777
9122,2023-02-07,FOR,FLN,3.2,1278.94,4444.98,9482.5,Média,71,78%,Global Wings International,Doméstico,A350
9123,2022-04-25,REC,GRU,2.1,669.81,2268.03,5273.18,Baixa,159,78%,Global Wings International,Doméstico,B777
9124,2023-01-28,CNF,MIA,10.3,7627.85,19643.02,43092.2,Alta,147,81%,Global Wings International,Internacional,B777
9125,2020-03-23,GRU,PTY,10.2,2527.86,6375.29,16736.14,Baixa,137,31%,Global Wings International,Internacional,B787
9126,2021-03-20,GIG,LHR,11.5,2680.1,7355.78,18168.67,Baixa,122,36%,Global Wings International,Internacional,B777
9127,2022-11-17,FLN,POA,2.1,1063.55,2939.26,6061.03,Média,95,80%,Global Wings International,Doméstico,A350
9128,2023-04-20,FLN,GRU,3.7,1094.88,3446.23,8595.77,Baixa,109,80%,Global Wings International,Doméstico,A350
9129,2019-08-20,POA,LHR,7.0,3853.49,12710.4,26698.03,Média,159,77%,Global Wings International,Internacional,B777
9130,2024-04-26,REC,MAD,11.8,3641.68,9474.67,26056.84,Baixa,135,77%,Global Wings International,Internacional,B787
9131,2019-02-06,REC,SCL,8.9,6402.72,20848.21,40010.35,Média,34,82%,Global Wings International,Internacional,B777
9132,2022-07-28,REC,JFK,9.9,10307.41,26252.53,78297.41,Alta,148,80%,Global Wings International,Internacional,A330
9133,2023-10-02,GRU,CDG,11.7,6841.96,19453.75,38162.48,Baixa,158,75%,Global Wings International,Internacional,B777
9134,2021-10-10,CNF,SCL,6.0,2180.12,6521.16,17196.64,Baixa,79,47%,Global Wings International,Internacional,B777
9135,2024-11-23,REC,BSB,3.7,1545.65,3874.46,11838.65,Média,103,73%,Global Wings International,Doméstico,A350
9136,2024-03-03,REC,LIS,6.9,3810.56,11421.21,29570.79,Baixa,66,80%,Global Wings International,Internacional,A330
9137,2019-06-28,GRU,LIS,10.7,8887.91,30047.22,67800.0,Alta,18,75%,Global Wings International,Internacional,B777
9138,2021-07-01,POA,MIA,6.0,3229.92,8735.86,19757.72,Alta,149,53%,Global Wings International,Internacional,B787
9139,2019-07-26,FOR,FCO,7.1,7712.16,24189.61,40166.65,Alta,132,73%,Global Wings International,Internacional,B787
9140,2019-01-07,REC,FOR,3.6,1780.64,4802.8,9824.32,Alta,169,76%,Global Wings International,Doméstico,A350
9141,2019-04-05,POA,LHR,7.1,4017.96,13459.73,32054.42,Baixa,125,79%,Global Wings International,Internacional,A350
9142,2023-08-28,REC,SSA,3.9,1844.44,5788.79,12123.28,Média,17,81%,Global Wings International,Doméstico,B787
9143,2019-04-26,GRU,POA,1.9,465.71,1528.55,3161.36,Baixa,15,80%,Global Wings International,Doméstico,B777
9144,2019-11-28,CNF,EZE,8.0,4943.26,17180.99,37300.84,Média,175,77%,Global Wings International,Internacional,A350
9145,2019-07-09,BSB,CNF,3.7,2574.78,7445.95,14047.45,Alta,150,83%,Global Wings International,Doméstico,B777
9146,2023-07-27,GRU,FLN,2.9,2077.95,6792.16,11476.0,Alta,77,85%,Global Wings International,Doméstico,A330
9147,2021-07-04,FLN,FOR,1.5,427.84,1494.17,2500.0,Alta,132,47%,Global Wings International,Doméstico,A330
9148,2020-10-26,SSA,MAD,8.4,1743.46,4978.23,13514.5,Baixa,14,26%,Global Wings International,Internacional,A350
9149,2022-09-18,BSB,FCO,7.6,3982.93,13704.7,26010.53,Baixa,73,75%,Global Wings International,Internacional,B777
9150,2023-03-03,BSB,CNF,2.1,721.25,1834.77,3689.08,Baixa,79,73%,Global Wings International,Doméstico,A330
9151,2023-11-12,SSA,MAD,11.4,7734.86,21564.64,47605.46,Média,117,77%,Global Wings International,Internacional,B787
9152,2019-11-23,CNF,JFK,9.2,4388.75,11582.93,30109.86,Média,92,83%,Global Wings International,Internacional,B787
9153,2024-04-08,FOR,BSB,3.8,1566.99,4458.04,8656.31,Baixa,11,84%,Global Wings International,Doméstico,B777
9154,2023-03-03,BSB,GIG,1.7,587.19,1594.6,3337.55,Baixa,15,75%,Global Wings International,Doméstico,A350
9155,2019-03-03,GRU,SSA,4.0,828.13,2768.65,6028.21,Baixa,162,82%,Global Wings International,Doméstico,B787
9156,2022-06-05,GIG,FCO,6.6,3935.75,12658.05,20184.65,Alta,107,80%,Global Wings International,Internacional,A330
9157,2023-10-18,SSA,MIA,9.6,4622.59,13917.44,29746.16,Baixa,124,75%,Global Wings International,Internacional,A350
9158,2021-03-07,SSA,CDG,9.9,2650.14,6736.5,14033.78,Baixa,82,41%,Global Wings International,Internacional,A330
9159,2023-02-15,GRU,EZE,9.5,5699.61,17011.61,40625.44,Média,74,83%,Global Wings International,Internacional,A330
9160,2023-11-25,FLN,BSB,1.9,508.44,1694.47,3280.7,Média,160,74%,Global Wings International,Doméstico,A350
9161,2022-09-04,GRU,EZE,8.6,3555.02,11820.18,24683.05,Baixa,29,76%,Global Wings International,Internacional,B777
9162,2023-03-18,CNF,LHR,11.8,5693.65,19176.71,34067.26,Baixa,71,76%,Global Wings International,Internacional,B787
9163,2023-06-03,POA,REC,3.5,1742.34,5703.48,10466.75,Alta,109,72%,Global Wings International,Doméstico,A330
9164,2024-11-28,FOR,FCO,8.7,5099.24,14876.68,25657.05,Média,104,75%,Global Wings International,Internacional,A330
9165,2021-06-26,POA,PTY,10.4,5153.28,13273.62,25977.27,Alta,170,60%,Global Wings International,Internacional,B777
9166,2022-10-10,GRU,LHR,9.2,4601.48,13109.89,25732.47,Baixa,45,82%,Global Wings International,Internacional,B787
9167,2024-07-26,POA,GRU,1.6,1133.38,3375.32,7664.34,Alta,63,75%,Global Wings International,Doméstico,A350
9168,2019-12-09,REC,BSB,2.6,1249.83,4200.8,8699.51,Alta,150,83%,Global Wings International,Doméstico,A330
9169,2019-05-28,FOR,LHR,9.6,2903.85,7448.68,22812.98,Baixa,151,73%,Global Wings International,Internacional,A350
9170,2024-09-07,FOR,MIA,9.3,5418.41,18121.15,36563.09,Baixa,138,75%,Global Wings International,Internacional,B777
9171,2024-09-15,POA,REC,2.9,680.65,1854.5,4739.28,Baixa,159,85%,Global Wings International,Doméstico,A350
9172,2024-03-27,POA,FCO,9.0,3169.25,10014.47,22250.37,Baixa,176,74%,Global Wings International,Internacional,B777
9173,2019-11-16,POA,JFK,7.7,5384.07,16365.66,36569.26,Média,159,75%,Global Wings International,Internacional,A350
9174,2019-12-14,CNF,MIA,10.4,10948.5,37060.63,59167.87,Alta,132,79%,Global Wings International,Internacional,B777
9175,2022-10-01,GRU,FOR,4.0,1219.51,3107.26,8583.44,Baixa,159,75%,Global Wings International,Doméstico,A330
9176,2022-12-13,REC,JFK,8.2,5912.02,16536.63,39735.12,Alta,93,78%,Global Wings International,Internacional,A330
9177,2019-07-13,CNF,LHR,9.4,8788.01,30302.91,51973.52,Alta,32,84%,Global Wings International,Internacional,B787
9178,2021-08-19,REC,CDG,7.4,2313.72,8039.53,17278.51,Média,145,40%,Global Wings International,Internacional,B787
9179,2023-02-23,POA,JFK,11.7,7874.55,21783.5,47792.49,Média,74,73%,Global Wings International,Internacional,B787
9180,2021-07-08,GIG,CNF,3.9,1326.68,3340.57,8798.77,Alta,82,49%,Global Wings International,Doméstico,B777
9181,2023-07-26,FOR,PTY,10.6,12922.53,44825.23,76613.26,Alta,31,84%,Global Wings International,Internacional,B787
9182,2022-10-22,REC,PTY,8.4,4943.66,12925.56,35311.34,Baixa,26,76%,Global Wings International,Internacional,A350
9183,2021-12-20,GIG,CDG,10.5,5713.06,17408.49,40495.46,Alta,87,43%,Global Wings International,Internacional,A330
9184,2023-07-16,FOR,CDG,6.6,7555.93,24599.27,42279.1,Alta,171,74%,Global Wings International,Internacional,B777
9185,2024-04-07,FLN,FCO,11.4,6237.7,20766.2,32096.1,Baixa,42,79%,Global Wings International,Internacional,A330
9186,2024-02-22,BSB,MAD,7.8,4516.76,12464.18,33011.97,Média,30,83%,Global Wings International,Internacional,A330
9187,2023-12-27,FOR,GIG,2.6,1122.64,3030.64,7237.94,Alta,83,85%,Global Wings International,Doméstico,B777
9188,2024-09-03,CNF,JFK,7.8,2941.47,10112.46,20527.34,Baixa,88,77%,Global Wings International,Internacional,A350
9189,2019-12-22,CNF,MIA,11.8,7168.41,18230.41,36781.69,Alta,95,72%,Global Wings International,Internacional,A330
9190,2022-05-13,FLN,CDG,9.1,4430.32,11137.45,27496.95,Baixa,61,83%,Global Wings International,Internacional,B787
9191,2022-10-10,SSA,SCL,9.7,3729.6,9536.35,20355.54,Baixa,84,71%,Global Wings International,Internacional,B777
9192,2020-10-11,SSA,GRU,1.7,400.0,1200.0,2500.0,Baixa,54,16%,Global Wings International,Doméstico,B787
9193,2022-12-06,POA,MAD,7.3,9140.78,24485.6,55346.16,Alta,36,85%,Global Wings International,Internacional,B777
9194,2021-06-21,CNF,FLN,3.7,874.34,2654.91,6883.13,Alta,107,31%,Global Wings International,Doméstico,A330
9195,2020-06-14,POA,EZE,8.9,4139.1,11978.18,27690.97,Alta,64,23%,Global Wings International,Internacional,B787
9196,2024-06-19,REC,MAD,10.0,9988.53,29033.47,69143.75,Alta,32,81%,Global Wings International,Internacional,A330
9197,2019-10-25,POA,CNF,3.1,857.21,2679.83,4689.93,Baixa,107,72%,Global Wings International,Doméstico,A350
9198,2022-02-18,REC,LIS,6.2,5076.76,17602.32,27181.61,Média,161,73%,Global Wings International,Internacional,B777
9199,2023-11-16,FOR,SCL,6.7,5288.65,15723.74,41303.4,Média,118,73%,Global Wings International,Internacional,B777
9200,2022-03-14,POA,SSA,4.0,1140.71,3840.65,6383.51,Baixa,116,85%,Global Wings International,Doméstico,B777
9201,2022-05-06,BSB,LIS,6.9,2023.62,5259.84,13545.07,Baixa,69,76%,Global Wings International,Internacional,B787
9202,2023-06-26,FLN,MAD,10.8,8405.08,22441.45,43175.14,Alta,23,74%,Global Wings International,Internacional,B787
9203,2019-12-07,GRU,LIS,10.2,11670.0,33060.49,69462.89,Alta,140,84%,Global Wings International,Internacional,A330
9204,2022-03-05,FOR,LIS,6.3,2715.38,8073.58,13770.58,Baixa,47,70%,Global Wings International,Internacional,A350
9205,2023-07-27,SSA,SCL,6.9,4554.52,13435.27,26533.22,Alta,34,85%,Global Wings International,Internacional,B777
9206,2024-09-25,FOR,LHR,7.5,2906.29,10092.76,17182.28,Baixa,129,79%,Global Wings International,Internacional,A330
9207,2019-09-22,CNF,GRU,3.2,1112.52,2929.69,5829.86,Baixa,92,80%,Global Wings International,Doméstico,A350
9208,2023-05-09,GIG,MIA,11.3,5224.07,13246.59,40473.99,Baixa,149,80%,Global Wings International,Internacional,B777
9209,2024-07-20,FOR,BSB,3.4,1671.26,4511.87,11484.8,Alta,48,72%,Global Wings International,Doméstico,B777
9210,2022-12-17,SSA,MIA,9.6,9258.21,27746.33,50500.33,Alta,175,74%,Global Wings International,Internacional,A330
9211,2019-04-03,FOR,CDG,10.6,4209.51,14166.02,29051.02,Baixa,108,84%,Global Wings International,Internacional,A330
9212,2022-12-20,FOR,GIG,2.0,1157.75,2962.69,8114.6,Alta,27,82%,Global Wings International,Doméstico,B787
9213,2019-10-19,FLN,GIG,3.5,1094.72,3446.31,6032.72,Baixa,16,82%,Global Wings International,Doméstico,A350
9214,2022-03-01,BSB,EZE,10.5,5188.9,14020.85,38877.18,Baixa,34,82%,Global Wings International,Internacional,A350
9215,2021-07-25,BSB,GIG,3.0,963.55,2966.35,6138.59,Alta,164,38%,Global Wings International,Doméstico,B787
9216,2023-06-23,GRU,LHR,7.8,8365.11,28567.4,48616.85,Alta,114,82%,Global Wings International,Internacional,A330
9217,2022-11-16,FOR,PTY,7.7,3077.19,9142.16,21602.09,Média,147,72%,Global Wings International,Internacional,A350
9218,2019-06-10,GRU,REC,2.3,1375.3,4383.78,9824.77,Alta,8,81%,Global Wings International,Doméstico,A330
9219,2024-12-19,FLN,LHR,10.5,8670.29,29947.46,60515.95,Alta,91,74%,Global Wings International,Internacional,A350
9220,2022-05-01,BSB,CDG,10.7,7170.88,19891.74,40360.09,Baixa,124,76%,Global Wings International,Internacional,B777
9221,2019-10-03,GIG,LHR,6.3,3165.81,8659.35,18359.04,Baixa,26,82%,Global Wings International,Internacional,B777
9222,2019-05-18,FLN,CDG,10.8,6382.75,21438.61,34421.97,Baixa,101,79%,Global Wings International,Internacional,B787
9223,2023-05-09,BSB,CNF,3.9,1170.59,3376.29,6974.89,Baixa,86,85%,Global Wings International,Doméstico,B787
9224,2021-07-04,REC,JFK,8.1,2398.84,8209.51,18885.45,Alta,174,59%,Global Wings International,Internacional,A330
9225,2024-07-07,GIG,LHR,8.8,4927.69,13015.78,34967.12,Alta,8,71%,Global Wings International,Internacional,B777
9226,2019-11-16,GIG,LIS,10.8,8114.39,22933.35,47230.54,Média,140,73%,Global Wings International,Internacional,B787
9227,2022-02-01,REC,CDG,10.9,8485.11,26772.52,48669.88,Média,178,70%,Global Wings International,Internacional,B777
9228,2024-10-08,BSB,EZE,10.6,5827.44,17419.9,36061.52,Baixa,39,76%,Global Wings International,Internacional,B787
9229,2024-09-06,BSB,REC,2.9,687.08,1808.89,4934.25,Baixa,153,75%,Global Wings International,Doméstico,A350
9230,2021-10-02,SSA,LHR,11.4,2472.51,7023.16,15984.81,Baixa,41,32%,Global Wings International,Internacional,A350
9231,2023-11-16,GIG,LHR,6.0,4802.51,13052.48,32095.37,Média,43,76%,Global Wings International,Internacional,A330
9232,2024-12-04,POA,CDG,7.9,10101.04,30503.09,80296.93,Alta,44,73%,Global Wings International,Internacional,B777
9233,2019-12-15,GRU,LIS,7.9,5636.45,19005.5,40426.33,Alta,48,80%,Global Wings International,Internacional,A330
9234,2019-01-23,FOR,SCL,11.4,9187.42,29770.78,48834.63,Alta,123,76%,Global Wings International,Internacional,B787
9235,2019-11-27,REC,GIG,2.3,1034.71,3056.28,6655.87,Média,137,73%,Global Wings International,Doméstico,A350
9236,2023-02-16,SSA,MAD,7.5,5955.37,15138.0,32948.62,Média,40,83%,Global Wings International,Internacional,A330
9237,2022-12-19,POA,CNF,3.7,1353.04,3418.88,9250.58,Alta,97,72%,Global Wings International,Doméstico,A330
9238,2020-11-17,BSB,CNF,3.5,764.81,2491.68,4064.21,Média,25,15%,Global Wings International,Doméstico,B777
9239,2020-07-05,SSA,JFK,11.9,3788.86,11226.84,22837.95,Alta,82,26%,Global Wings International,Internacional,B777
9240,2019-11-18,GRU,LIS,7.4,4885.03,12863.39,28409.49,Média,50,73%,Global Wings International,Internacional,B787
9241,2019-03-02,SSA,PTY,11.9,3797.6,12769.63,21627.3,Baixa,17,78%,Global Wings International,Internacional,B777
9242,2024-08-19,REC,MIA,6.9,4563.92,15622.44,31643.06,Média,96,83%,Global Wings International,Internacional,A330
9243,2024-09-28,CNF,JFK,8.9,3032.1,8532.36,16516.17,Baixa,39,80%,Global Wings International,Internacional,A330
9244,2023-02-07,SSA,EZE,11.8,5030.87,16111.59,38958.97,Média,12,77%,Global Wings International,Internacional,B777
9245,2022-03-10,BSB,FCO,11.8,4316.09,13319.97,28533.62,Baixa,67,79%,Global Wings International,Internacional,B787
9246,2019-09-10,SSA,MAD,7.3,3520.0,10668.97,18607.0,Baixa,96,70%,Global Wings International,Internacional,B777
9247,2023-04-18,GRU,FLN,2.6,885.04,2837.55,5903.47,Baixa,41,72%,Global Wings International,Doméstico,A330
9248,2023-08-04,REC,SSA,3.4,1358.33,4335.36,10431.37,Média,127,73%,Global Wings International,Doméstico,B787
9249,2022-11-17,POA,JFK,6.8,4577.47,15362.08,33736.24,Média,59,74%,Global Wings International,Internacional,A330
9250,2024-12-24,BSB,REC,3.6,2663.54,9132.7,15013.63,Alta,30,70%,Global Wings International,Doméstico,A330
9251,2021-07-08,POA,FOR,2.5,645.81,1894.55,4399.84,Alta,81,42%,Global Wings International,Doméstico,B787
9252,2024-09-25,BSB,SCL,6.4,2800.56,7405.86,16197.57,Baixa,69,74%,Global Wings International,Internacional,A350
9253,2022-10-13,FOR,POA,3.8,1376.87,3509.67,7337.79,Baixa,42,70%,Global Wings International,Doméstico,A330
9254,2024-11-16,FLN,POA,3.8,1429.7,4724.12,10299.64,Média,39,82%,Global Wings International,Doméstico,A350
9255,2023-10-16,SSA,LHR,9.2,3440.54,9688.66,21252.27,Baixa,64,81%,Global Wings International,Internacional,B777
9256,2024-07-11,FOR,PTY,11.3,6725.55,23072.46,48762.45,Alta,173,76%,Global Wings International,Internacional,B777
9257,2021-10-10,GRU,FLN,2.4,688.65,1810.27,3752.84,Baixa,69,50%,Global Wings International,Doméstico,A330
9258,2023-12-22,FOR,POA,2.1,943.97,2724.05,7434.79,Alta,38,74%,Global Wings International,Doméstico,A350
9259,2023-10-06,BSB,POA,2.5,1063.8,2960.19,6133.65,Baixa,118,78%,Global Wings International,Doméstico,B777
9260,2019-06-25,POA,LHR,6.1,4364.98,14154.98,26374.15,Alta,110,84%,Global Wings International,Internacional,A330
9261,2022-08-05,FOR,LIS,12.0,7987.28,21145.06,60429.8,Média,107,70%,Global Wings International,Internacional,B777
9262,2020-07-16,CNF,LIS,11.5,4159.77,11270.32,32252.96,Alta,55,39%,Global Wings International,Internacional,B787
